table_name,key,db
MA_TRUE_UP_ACT_CTRL_DAY_RATE,DAY_DT|BUS_UNIT_ID|COMPANY_ID|LOCATION_TYPE_ID,edw_prd
MANUAL_MINIMUM_TYPE,MANUAL_MINIMUM_TYPE_CD,edw_prd
MARC_PRE,MANDT|MATNR|WERKS,edw_prd
MARD_PRE,MANDT|MATNR|WERKS,edw_prd
MBEW_PRE,MANDT|MATNR|BWKEY,edw_prd
MD_DAILY_VARIANCE_PRE,LOCATION_CODE|PRODUCT_CODE|CAMPAIGN_CODE,edw_prd
MD_EVENTS_PARAMETERS_HIST,SNAPSHOT_DT|LOCATION_ID|PRODUCT_ID|MD_CAMPAIGN_CD,edw_prd
MD_EVENTS_PARAMETERS_PRE,LOCATION_CODE|PRODUCT_CODE|CAMPAIGN_CODE,edw_prd
MD_FORECAST_WEEK_HIST,SNAPSHOT_DT|WEEK_DT|LOCATION_ID|PRODUCT_ID,edw_prd
MD_FUTURE_FORECAST_PRE,WEEK_DATE|LOCATION_CODE|PRODUCT_CODE,edw_prd
MD_PROJECTION_WEEK_HIST,SNAPSHOT_DT|WEEK_DT|LOCATION_ID|PRODUCT_ID,edw_prd
MD_VARIANCE_DAY_HIST,SNAPSHOT_DT|LOCATION_ID|PRODUCT_ID|MD_CAMPAIGN_CD,edw_prd
MD_WEEKLY_PROJECTION_PRE,WEEK_DATE|LOCATION_CODE|PRODUCT_CODE,edw_prd
MEDALLIA_PET_GROUP,MEDALLIA_PET_GROUP_ID|PET_ID,edw_prd
MEDALLIA_SALON_EMPL_GROUP,MEDALLIA_SALON_EMPL_GROUP_ID|SALON_EMPLOYEE_ID,edw_prd
MEDALLIA_SURVEY,MEDALLIA_SURVEY_RESPONSE_TSTMP|MEDALLIA_SURVEY_ID|MEDALLIA_SURVEY_QUESTION_ID,edw_prd
MEDALLIA_SURVEY_PRE,SURVEYID,edw_prd
MEDALLIA_SURVEY_QUESTION,MEDALLIA_SURVEY_QUESTION_ID,edw_prd
MERCH_DISCOUNT_DAY,DAY_DT|PRODUCT_ID|LOCATION_ID,edw_prd
MERCHCAT,SAP_CATEGORY_ID,edw_prd
MERCHCAT_ORG,SAP_CATEGORY_ID,edw_prd
MO_TO_PID,MO_TO_PID_ID,edw_prd
MONTHS,FISCAL_MO,edw_prd
MOVE_CLASS,MOVE_CLASS_ID,edw_prd
MOVE_PRE,DAY_DT|POST_DAY_DT|MOVEMENT_ID|SKU_NBR|STORE_NBR|PO_NBR|PO_LINE_NBR,edw_prd
MOVE_REASON,MOVE_REASON_ID,edw_prd
MOVE_TYPE,MOVE_TYPE_ID,edw_prd
MOVEMENT_DAY,DAY_DT|PRODUCT_ID|LOCATION_ID|MOVEMENT_ID|PO_NBR|PO_LINE_NBR,edw_prd
MOVEMENT_INFO,MOVEMENT_ID,edw_prd
MOVEMENT_LIVE_PET,LOCATION_ID|PRODUCT_ID|CREATE_TSTMP,edw_prd
MOVEMENT_PRE,DAY_DT|POST_DAY_DT|MOVEMENT_ID|PRODUCT_ID|LOCATION_ID|PO_NBR|PO_LINE_NBR,edw_prd
MTD_DAYS,DAY_DT|MTD_DAY_DT,edw_prd
MTD_WEEKS,WEEK_DT|MTD_WEEK_DT,edw_prd
MVMT_DAY_LOC_DEPT,DAY_DT|LOCATION_ID|SAP_DEPT_ID,edw_prd
MVMT_FRT_COST_DAY,DAY_DT|TO_LOCATION_ID|PO_NBR,edw_prd
MVMT_REPL_DAY,DAY_DT|PRODUCT_ID|LOCATION_ID|MOVE_CLASS_ID,edw_prd
MVMT_REPL_WEEK,WEEK_DT|PRODUCT_ID|LOCATION_ID|MOVE_CLASS_ID,edw_prd
MVMT_WK_LOC_DEPT,WEEK_DT|LOCATION_ID|SAP_DEPT_ID,edw_prd
NATIONAL_COST_DAY,SKU_NBR|VENDOR_ID|PURCH_ORG_CD|COND_TYPE_CD|PURCH_INFO_CD|COND_END_DT,edw_prd
NATIONAL_COST_PRE,SKU_NBR|VENDOR_ID|PURCH_ORG_CD|COND_TYPE_CD|PURCH_INFO_CD|COND_END_DT,edw_prd
NATIONAL_PRICE_DAY,SKU_NBR|SALES_ORG_CD|COND_TYPE_CD|COND_END_DT,edw_prd
NATIONAL_PRICE_PRE,SKU_NBR|SALES_ORG_CD|COND_TYPE_CD|COND_END_DT,edw_prd
NCST_EVENTS,SERVICE_NM,edw_prd
NICKNAMES,EMPL_FIRST_NAME,edw_prd
NON_DISCOUNT_UPC,UPC_ID,edw_prd
NZ_TIME_ZONE_SUBS,TIME_ZONE,edw_prd
ODS_FP_SKU_CHANGE_STATUS_WEEK,LOAD_DT|IKB_PROJECT_ID|LOCATION_ID|PRODUCT_ID,edw_prd
ODS_FP_SKU_LAST_CHANGE,IKB_PROJECT_ID|LOCATION_ID|PRODUCT_ID,edw_prd
OMNI_INV_SKU_STORE_PRE,STORE_NBR|SKU_NBR,edw_prd
OMNI_INV_STR_FILTER_PRE,STORE_NBR,edw_prd
OMNI_ISPU_CANCELLED_ORDER,DAY_DT|LOCATION_ID|PRODUCT_ID|VN_ORDER_ID,edw_prd
OMNI_ISPU_PERFORMANCE,DAY_DT|LOCATION_ID|VN_ORDER_ID,edw_prd
OMNI_SAFETY_STOCK_EXCLUSION,OMNI_SAFETY_STOCK_EXCL_TYPE_ID|OMNI_SAFETY_STOCK_EXCL_TYPE_VALUE|COUNTRY_CD|EFF_START_DT,edw_prd
OMNI_SAFETY_STOCK_EXCLUSION_TYPE,OMNI_SAFETY_STOCK_EXCL_TYPE_ID,edw_prd
OMS_CANCELLED_TYPE,OMS_CANCELLED_TYPE_ID,edw_prd
OMS_DISCOUNT_TYPE,OMS_DISCOUNT_TYPE_ID,edw_prd
OMS_DIST_ORDER,OMS_DIST_ORDER_ID,edw_prd
OMS_DIST_ORDER_LN,OMS_DIST_ORDER_ID|OMS_DIST_ORDER_LN_ID,edw_prd
OMS_DIST_ORDER_LN_ATTR,OMS_DIST_ORDER_ID|OMS_DIST_ORDER_LN_ID,edw_prd
OMS_DIST_ORDER_LN_SLA,OMS_DIST_ORDER_ID|OMS_DIST_ORDER_LN_ID,edw_prd
OMS_DIST_ORDER_REASON_CODE,OMS_DIST_ORDER_REASON_CODE_ID|OMS_ORDER_ID|OMS_ORDER_LN_ID,edw_prd
OMS_DIST_ORDER_STATUS,OMS_DIST_ORDER_STATUS_ID,edw_prd
OMS_DIST_ORDER_TRANS_STATUS,OMS_DIST_ORDER_TRANS_STATUS_ID,edw_prd
OMS_INVOICE,OMS_INVOICE_ID,edw_prd
OMS_INVOICE_LN,OMS_INVOICE_ID|OMS_INVOICE_LN_ID|OMS_DIST_ORDER_ID,edw_prd
OMS_LPN,OMS_LPN_ID|OMS_LPN_LN_ID,edw_prd
OMS_ORDER,OMS_ORDER_ID,edw_prd
OMS_ORDER_DISCOUNT,OMS_ORDER_DISCOUNT_ID|OMS_ORDER_ID,edw_prd
OMS_ORDER_LN,OMS_ORDER_ID|OMS_ORDER_LN_ID,edw_prd
OMS_ORDER_LN_ATTR,OMS_ORDER_ID|OMS_ORDER_LN_ID,edw_prd
OMS_ORDER_LN_PET_RX_ATTR,OMS_ORDER_ID|OMS_ORDER_LN_ID,edw_prd
OMS_ORDER_LN_STATUS,OMS_ORDER_LN_STATUS_ID,edw_prd
OMS_ORDER_STATUS,OMS_ORDER_STATUS_ID,edw_prd
OMS_RETURN_ORDER_LN,OMS_RETURN_ORDER_ID|OMS_RETURN_ORDER_LN_ID,edw_prd
OMS_SHIPMENT,TC_COMPANY_ID|TC_SHIPMENT_ID,edw_prd
ON_ORDER,ON_ORDER_CD,edw_prd
OPEN_PO_PRE,DAY_DT|PRODUCT_ID|VENDOR_ID|PO_NBR|PO_LINE_NBR|LOCATION_ID,edw_prd
OPEN_STO_DAY,DAY_DT|PRODUCT_ID|PO_NBR|PO_LINE_NBR|LOCATION_ID|SUPPLY_LOCATION_ID,edw_prd
OPEN_STO_PRE,DAY_DT|PRODUCT_ID|PO_NBR|PO_LINE_NBR|LOCATION_ID,edw_prd
OPEX_UPDATES,UPDATE_TASK_ID,edw_prd
OPT_PROMO_UPLIFT_TYPE,OPT_PROMO_UPLIFT_TYPE_CD,edw_prd
OPT_SALES_TYPE,OPT_SALES_TYPE_ID,edw_prd
ORDER_SKU_STORE,PRODUCT_ID|LOCATION_ID,edw_prd
ORDER_VISIB,LOAD_TSTMP|PO_NBR|SAP_UPDATE_TSTMP,edw_prd
OWNBRAND,OWNBRAND_FLAG,edw_prd
P4P_DC_GROUP,STORE_NBR,edw_prd
P4P_EMPL_LM_DAY,DAY_DT|EMPLOYEE_ID|STORE_NBR|WMS_SHIFT_CD|WMS_JOB_FUNCTION_ID,edw_prd
P4P_EMPL_LM_DAY_PRE,DAY_DT|EMPLOYEE_ID|STORE_NBR|WMS_SHIFT_CD|WMS_JOB_FUNCTION_ID,edw_prd
PAYMENT_TYPE,PAYMENT_TYPE_ID,edw_prd
PB_DIRECTOR,PB_DIRECTOR_ID,edw_prd
PB_DIRECTOR_PRE,PB_DIRECTOR_ID,edw_prd
PB_HIERARCHY,BRAND_CD|SAP_DEPT_ID|BRAND_CLASSIFICATION_ID,edw_prd
PB_HIERARCHY_PRE,BRAND_CD|SAP_DEPT_ID|BRAND_CLASSIFICATION_ID,edw_prd
PB_MANAGER,PB_MANAGER_ID,edw_prd
PB_MANAGER_PRE,PB_MANAGER_ID,edw_prd
PC_CARD_ACCOUNT,PC_CARD_NICKNAME|PC_CARD_ACCT_LAST4,edw_prd
PC_CARD_REQUEST,PC_CARD_NAME|PC_CARD_USER_CD,edw_prd
PC_MERCH_CATEGORY,PC_MERCH_CAT_CD,edw_prd
PC_MERCHANT,PC_MERCH_GID,edw_prd
PC_PURCHASE,PC_POST_DT|PC_TXN_NBR|PC_LINE_ITEM_NBR,edw_prd
PC_PURCHASE_DETAIL,PC_POST_DT|PC_TXN_NBR|PC_TXN_DETAIL_GID,edw_prd
PCH_CLINIC,PCH_CLINIC_ID|YEAR|QUARTER,edw_prd
PCH_GRANTS_ORG,PCH_ORG_ID,edw_prd
PCH_GRANTS_REQUEST,GRANT_REQ_ID|GRANT_REQ_DT,edw_prd
PCH_PAUSE_PSOFT,PAY_END_DT|EMPLOYEE_ID|LOCATION_ID,edw_prd
PCH_WEBINAR_LIVE,WEB_TOPIC_GID|SESSION_DATE|SESSION_TIME,edw_prd
PCH_WEBINAR_LIVE_PRE,TOPIC_DESC|SESSION_DATE|SESSION_TIME,edw_prd
PCH_WEBINAR_RECORDED,WEB_TOPIC_GID|FISCAL_MO|UPLOAD_DATE,edw_prd
PCH_WEBINAR_RECORDED_PRE,TOPIC_DESC|UPLOAD_DATE|UPLOAD_TIME|START_DT,edw_prd
PCH_WEBINAR_TOPIC,WEB_TOPIC_GID,edw_prd
PE_DISP_LOC_GROUP,PE_DISP_LOC_GROUP_ID,edw_prd
PE_DISP_LOC_RANK,EM_DISP_LOC_NAME,edw_prd
PE_DISP_LOC_TYPE,PE_DISP_LOC_TYPE_ID,edw_prd
PE_EVENT_PLAN_DAY,DAY_DT|PRODUCT_ID|COUNTRY_CD|LOCATION_TYPE_ID|EM_DISP_LOC_NAME,edw_prd
PE_EVENT_PLAN_DAY_PRE,DAY_DT|PRODUCT_ID|COUNTRY_CD|LOCATION_TYPE_ID|EM_DISP_LOC_NAME,edw_prd
PE_EVENT_WK_PLAN_OTB,PE_PROMO_ID|EM_EVENT_ID|WEEK_DT|PRODUCT_ID|LOCATION_TYPE_ID|COUNTRY_CD,edw_prd
PE_PROMO,PE_PROMO_ID,edw_prd
PE_PROMO_EVENT,EM_EVENT_ID,edw_prd
PE_PROMO_EVENT_RANK,EM_EVENT_ID|PRODUCT_ID|COUNTRY_CD|DAY_DT|PE_PROMO_EVENT_RANK,edw_prd
PE_PROMO_SKU_OTB,PE_PROMO_ID|PRODUCT_ID|COUNTRY_CD,edw_prd
PE_SKU_STORE_RANK,EM_EVENT_ID|PRODUCT_ID|LOCATION_ID|EM_DISP_LOC_ID,edw_prd
PET_ALLERGIES,PET_ALLERGY_ID,edw_prd
PET_ALLERGIES_PRE,ALLERGY_ID,edw_prd
PET_BREED,PET_BREED_ID,edw_prd
PET_BREED_PRE,BREED_ID,edw_prd
PET_CONDITION,PET_CONDITION_ID,edw_prd
PET_CONDITION_PRE,CONDITION_ID,edw_prd
PET_GENDER,PET_GENDER_ID,edw_prd
PET_GENDER_PRE,GENDER_ID,edw_prd
PET_MEDICATION,PET_MEDICATION_ID,edw_prd
PET_MEDICATION_PRE,MEDICATION_ID,edw_prd
PET_MOMENT_PROCESSING,PM_PROCESSING_ID,edw_prd
PET_MOMENT_PROCESSING_PRE,PM_PROCESSING_ID,edw_prd
PET_MOMENT_PROCESSING_TYPE,PM_PROCESSING_TYPE_ID,edw_prd
PET_MOMENT_REQUEST,PM_REQUEST_ID,edw_prd
PET_MOMENT_REQUEST_PRE,PM_REQUEST_ID,edw_prd
PET_SPECIES,PET_SPECIES_ID,edw_prd
PET_SPECIES_PRE,SPECIES_ID,edw_prd
PET_TRAINING_RESERVATION,PET_TRAINING_RESERVATION_ID,edw_prd
PET_TRAINING_RESERVATION_PRE,PET_TRAINING_RESERVATION_ID,edw_prd
PET_VACCINATION,PET_SPECIES_ID|PET_VACCINATION_ID,edw_prd
PET_VACCINATION_PRE,SPECIES_ID|VACCINATION_ID,edw_prd
PETPERK_OVERRIDE,PETPERK_OVERRIDE_NBR,edw_prd
PETSHOTEL_ACCRUAL,DAY_DT|LOCATION_ID|TP_INVOICE_NBR,edw_prd
PETSHOTEL_EXCH_RATE_PRE,DAY_DT|COUNTRY_CD,edw_prd
PETSMART_DMA,PETSMART_DMA_CD,edw_prd
PHYS_INV_CURRENT,LOCATION_ID|PHYS_INV_TYPE_ID,edw_prd
PHYS_INV_DIFF_ADJ_TYPE,PHYS_INV_DIFF_ADJ_TYPE_ID,edw_prd
PHYS_INV_HDR_PRE,PHYS_INV_DOC_NBR|FISCAL_YR,edw_prd
PHYS_INV_HISTORY,DAY_DT|LOCATION_ID|PHYS_INV_TYPE_ID,edw_prd
PHYS_INV_TYPE,PHYS_INV_TYPE_ID,edw_prd
PLAN_ACT_TO_DATE_PRE,WEEK_DT,edw_prd
PLAN_ACT_TURNOVER,WEEK_DT|LOCATION_ID,edw_prd
PLAN_CAT_DISCOUNT,WEEK_DT|SAP_CATEGORY_ID|DISCOUNT_TYPE_ID|PLAN_VRSN_NM|LOCATION_TYPE_ID|COUNTRY_CD,edw_prd
PLAN_CAT_SALES,WEEK_DT|SAP_CATEGORY_ID|PLAN_VRSN_NM|LOCATION_TYPE_ID|COUNTRY_CD,edw_prd
PLAN_DEPT_INV,WEEK_DT|SAP_DEPT_ID|PLAN_VRSN_NM|COUNTRY_CD|LOCATION_TYPE_ID,edw_prd
PLAN_GROUP_STORE,WEEK_DT|LOCATION_ID|PLAN_VRSN_NM|PROFIT_CTR_NM|PROFIT_CTR_SUB_ID,edw_prd
PLAN_PB_BRAND_WK,FISCAL_WK|WEEK_DT|SAP_DEPT_ID|BRAND_CD,edw_prd
PLAN_PB_BRAND_WK_PRE,FISCAL_WK|SAP_DEPT_ID|BRAND_CD,edw_prd
PLAN_STORE_DAY_PRE,DAY_DT|WEEK_ENDING|CURRENCY_DESC|COMPANY_CD|STORE_NBR|FV_NAME|PC_NAME|PC_SUB_ID,edw_prd
PLANOGRAM_PRO,POG_ID,edw_prd
PO_COND,PO_COND_CD,edw_prd
PO_DAY,PO_GID|PO_LINE_NBR|LOAD_DT|PO_MSTR_DUE_DT,edw_prd
PO_DAY_CHANGES,LOAD_DT|PO_NBR|PO_LINE_NBR|SAP_UPDATE_TSTMP,edw_prd
PO_F_SHIP_PRE,PO_DOC_DT|PO_NBR|PO_LINE_NBR|PO_DOC_CAT_CD|PO_LINE_CNTR,edw_prd
PO_FISH_MASTER,ADD_DT|FISH_MSTR_PO_NBR|FISH_MSTR_PO_LINE_NBR,edw_prd
PO_FISH_MSTR_PRE,FISH_MSTR_PO_NBR|FISH_MSTR_PO_LINE_NBR,edw_prd
PO_FISH_SHIP,PO_DOC_DT|PO_NBR|PO_LINE_NBR|PO_DOC_CAT_CD|PO_LINE_CNTR,edw_prd
PO_FISH_SHIP_PRE,PO_DOC_DT|PO_NBR|PO_LINE_NBR|PO_DOC_CAT_CD|PO_LINE_CNTR,edw_prd
PO_FISH_XREF,ADD_DT|FISH_SHIP_PO_NBR,edw_prd
PO_HDR_COND,PO_GID|PO_COND_CD|PO_MSTR_DUE_DT,edw_prd
PO_HDR_FACT,PO_GID|PO_MSTR_DUE_DT,edw_prd
PO_LINE_NBR,PO_LINE_NBR,edw_prd
PO_LN_COND,PO_GID|PO_LINE_NBR|PO_COND_CD|PO_COND_SEQ_NBR|PO_MSTR_DUE_DT,edw_prd
PO_LN_COND_PRE,PO_DOC_DT|PO_NBR|PO_LINE_NBR|PO_COND_CD|PO_COND_SEQ_NBR,edw_prd
PO_LN_FACT,PO_DUE_DT|PO_GID|PO_LINE_NBR,edw_prd
PO_LN_FACT_DEL_PRE,PO_MSTR_DUE_DT|PO_GID|PO_LINE_NBR,edw_prd
PO_LN_FACT_PRE,PO_DUE_DT|PO_GID|PO_LINE_NBR|PO_MSTR_DUE_DT|PO_NBR,edw_prd
PO_LN_UPDEL_PRE,PO_GID|PO_LINE_NBR,edw_prd
PO_MASTER,PO_GID|PO_MSTR_DUE_DT,edw_prd
PO_NBR,PO_NBR,edw_prd
PO_PRE,PO_DOC_DT|PO_NBR|PO_LINE_NBR|PO_DOC_CAT_CD|PO_LINE_CNTR,edw_prd
PO_TYPE,PO_TYPE_ID,edw_prd
POG_ARTICLE_PRE,IKB_DB_VER_KEY|SKU_NBR,edw_prd
POG_AVG_WEEK_SALES_PRE,PRODUCT_ID|LOCATION_ID|POG_ID,edw_prd
POG_CHANGE_TYPE,POG_CHANGE_TYPE_CD,edw_prd
POG_DISTRIB_PRE,PRODUCT_ID|LOCATION_ID|POG_ID,edw_prd
POG_EVENT,EVENT_ID,edw_prd
POG_FIXTURE,FIXTURE_TYPE,edw_prd
POG_FLOOR_FIXTURE_SECTION,FLOORPLAN_DBKEY|POG_DBKEY|FIXTURE_DBKEY|SECTION_DBKEY,edw_prd
POG_FLOOR_SS,FLOORPLAN_DBKEY|POG_DBKEY|SNAPSHOT_DT,edw_prd
POG_FLOOR_VERSION,FLOORPLAN_DBKEY|POG_DBKEY,edw_prd
POG_GROUP_EXCLUSION_LIST,FLOORPLAN_NM|POG_GROUP_DESC,edw_prd
POG_GROUP_INCLUSION_LIST,FLOORPLAN_LOCATION|POG_GROUP_DESC,edw_prd
POG_GROUP_VERSION,POG_DBKEY|POG_GROUP_ID,edw_prd
POG_INLINE_PRE,POG_ID,edw_prd
POG_ITEM_CHANGE_TYPE,POG_ITEM_CHANGE_TYPE_CD,edw_prd
POG_NBR_LKP,POG_NBR,edw_prd
POG_PERF_INV_PRE,WEEK_DT|PRODUCT_ID|LOCATION_ID,edw_prd
POG_PERF_SLS_PRE,WEEK_DT|PRODUCT_ID|LOCATION_ID,edw_prd
POG_PLANNER_PRE,POG_ID,edw_prd
POG_PROJECT,PROJECT_ID,edw_prd
POG_PROMO_HOLD,PRODUCT_ID|LOCATION_ID|POG_NBR,edw_prd
POG_SALES_WEEK_SKU_STORE_PRE,WEEK_DT|PRODUCT_ID|LOCATION_ID|POG_ID,edw_prd
POG_SITE_PRE,IKB_DB_VER_KEY|STORE_NBR,edw_prd
POG_SKU_PRO_WEEK,WEEK_DT|POG_ID|PRODUCT_ID,edw_prd
POG_SKU_STORE,PRODUCT_ID|LOCATION_ID|POG_NBR|POG_DBKEY|LISTING_START_DT,edw_prd
POG_SKU_STORE_PRO,PRODUCT_ID|LOCATION_ID|POG_ID,edw_prd
POG_SKU_UOM,PRODUCT_ID,edw_prd
POG_SKU_VERSION,PRODUCT_ID|POG_DBKEY,edw_prd
POG_STATUS,STATUS_ID,edw_prd
POG_STATUS_INTACTIX,POG_STATUS_ID,edw_prd
POG_STORE_PRO,POG_ID|LOCATION_ID,edw_prd
POG_STORE_PRO_WEEK,WEEK_DT|POG_ID|LOCATION_ID,edw_prd
POG_TYPE,POG_TYPE_CD,edw_prd
POG_VERSION,POG_DBKEY,edw_prd
POS_TXN_GC_CASHOUT,DAY_DT|LOCATION_ID|TXN_KEY_GID|POS_TXN_SEQ_NBR,edw_prd
POS_TXN_POST_VOID,DAY_DT|LOCATION_ID|TXN_KEY_GID,edw_prd
POS_TXN_REG_TOTALS,DAY_DT|LOCATION_ID|TXN_KEY_GID|REG_TOTAL_TYPE_ID,edw_prd
POS_TXN_TAX,DAY_DT|LOCATION_ID|TXN_KEY_GID|TAX_TYPE_ID,edw_prd
PP_COUPON,COUPON_ID,edw_prd
PP_GEN_PREF_STATS,DAY_DT|GEN_STAT_ID,edw_prd
PP_GEN_STATS_TYPE,GEN_STAT_ID,edw_prd
PP_MERCH_PREF_CATEGORY,MERCH_PREF_CATEGORY_ID,edw_prd
PP_MERCH_PREF_SPECIES,MERCH_PREF_SPECIES_ID,edw_prd
PP_MERCH_PREF_SUBCATEGORY,MERCH_PREF_SUBCATEGORY_ID,edw_prd
PRICE_AD_ZONE,PRICE_AD_ZONE_ID,edw_prd
PRICE_ZONE,PRICE_ZONE_ID,edw_prd
PRICING_REASON,PRICING_REASON_CD,edw_prd
PRIMARY_VENDOR,PRIMARY_VENDOR_ID,edw_prd
PRIMARY_VENDOR_PRE,SKU_NBR|VENDOR_ID,edw_prd
PRODUCT_ATTRIBUTE_MV,PRODUCT_ID,edw_prd
PRODUCT_GROUP_HIERARCHY_LEVEL,PRODUCT_GROUP_HIERARCHY_LEVEL_ID,edw_prd
PRODUCT_HISTORY,PRODUCT_ID|PROD_HIST_EFF_DT,edw_prd
PRODUCT_KEY_PRE,PRODUCT_ID,edw_prd
PS_ABSENCE_QUOTA,PS_ABSENCE_QUOTA_CD,edw_prd
PS_ABSENCE_TYPE,PS_ABSENCE_TYPE_CD,edw_prd
PS_ACCOMPLISHMENT,PS_ACCOMP_TYPE_CD,edw_prd
PS_ACTION,PS_ACTION_CD,edw_prd
PS_ACTION_REASON,PS_ACTION_CD|PS_ACTION_REASON_CD,edw_prd
PS_COMP_FREQ,PS_COMP_FREQ_CD,edw_prd
PS_DATE_TYPE,PS_DATE_TYPE_CD,edw_prd
PS_DEPARTMENT,PS_DEPT_CD,edw_prd
PS_EDU_DEGREE_LVL,PS_EDU_DEGREE_LVL,edw_prd
PS_EDU_FIELD,PS_EDU_FIELD_CD,edw_prd
PS_EDU_TYPE,PS_EDU_TYPE_CD,edw_prd
PS_INDIRECT_WAGE_TYPE,PS_WAGE_TYPE_GID|PS_WAGE_TYPE_AMT_EFF_DT,edw_prd
PS_JOBCODE_PRE,JOB_CODE,edw_prd
PS_MARITAL_STATUS,PS_MARITAL_STATUS_CD,edw_prd
PS_PAY_GRADE_AREA,PS_PAY_GRADE_AREA_CD|PS_COUNTRY_GROUP_CD,edw_prd
PS_PAY_GRADE_TYPE,PS_PAY_GRADE_TYPE_CD|PS_COUNTRY_GROUP_CD,edw_prd
PS_PAYROLL_AREA,PS_PAYROLL_AREA_CD,edw_prd
PS_PAYROLL_CALENDAR,CHECK_DT|PS_TAX_COMPANY_CD|PAY_PERIOD_PARAMETER,edw_prd
PS_PERSONNEL_AREA,PS_PERSONNEL_AREA_ID,edw_prd
PS_PERSONNEL_SUBAREA,PS_PERSONNEL_AREA_ID|PS_PERSONNEL_SUBAREA_ID,edw_prd
PS_POSITION,PS_POSITION_ID,edw_prd
PS_SITE_PROF_XREF_PRE,PS_DEPT_CD,edw_prd
PS_TAX_COMPANY,PS_TAX_COMPANY_CD,edw_prd
PS_WAGE_TYPE,PS_WAGE_TYPE_GID,edw_prd
PS2_ACCRUED_LABOR_WK,WEEK_DT|LOCATION_ID|STORE_DEPT_NBR|EARN_ID|JOB_CODE|FULLPT_FLAG|PAY_FREQ_CD,edw_prd
PS2_ACCRUED_LABOR_WK_PRE,WEEK_DT|LOCATION_ID|EMPLOYEE_ID|EARN_ID|STORE_DEPT_NBR|JOB_CODE|FULLPT_FLAG|PAY_FREQ_CD,edw_prd
PS2_ACCRUED_LABOR_WK_PSOFT,WEEK_DT|LOCATION_ID|STORE_DEPT_NBR|EARN_ID|JOB_CODE|FULLPT_FLAG|PAY_FREQ_CD,edw_prd
PS2_ADJUSTED_LABOR_WK,WEEK_DT|LOCATION_ID|STORE_DEPT_NBR|EARN_ID|JOB_CODE,edw_prd
PS2_BLUE_LAW_STORE_LKUP,LOCATION_ID|EFF_DT,edw_prd
PS2_C_EARN_PRE,WEEK_DT|LOCATION_ID,edw_prd
PS2_C_EARN_WAGE_PRE,WEEK_DT|LOCATION_ID,edw_prd
PS2_CA_HTL_EARN_HRS_PRE,WEEK_DT|PAY_WEEK_DT|LOCATION_ID|STATE_CD|BUSINESS_TYPE,edw_prd
PS2_CA_HTL_EARN_WAGE_PRE,PAY_WEEK_DT|LOCATION_ID|STORE_NBR|BUSINESS_TYPE,edw_prd
PS2_CORE_HOLIDAY_LKUP,DAY_DT|DEFAULT_STORE_FLAG|LOCATION_ID|OT_TYPE|COUNTRY_CD,edw_prd
PS2_CORE_OT_PRE,WEEK_DT|LOCATION_ID,edw_prd
PS2_EARNED_HRS,DAY_DT|LOCATION_ID|WFA_BUSN_AREA_ID|WFA_DEPT_ID|WFA_TASK_ID,edw_prd
PS2_EARNED_HRS_PRE,DAY_DT|ORG_IDS_ID,edw_prd
PS2_EARNED_LABOR,WEEK_DT|LOCATION_ID|WFA_BUSN_AREA_ID|WFA_DEPT_ID|WFA_TASK_ID|TYPE|SOURCE,edw_prd
PS2_EARNED_LABOR_PSOFT,WEEK_DT|LOCATION_ID|WFA_BUSN_AREA_ID|WFA_DEPT_ID|WFA_TASK_ID|TYPE|SOURCE,edw_prd
PS2_EMPL_EMPL_LOC_WK_PRE,WEEK_DT|LOCATION_ID|EMPLOYEE_ID|EARN_ID|STORE_DEPT_NBR,edw_prd
PS2_EMPL_PROFILE,EMPLOYEE_ID,edw_prd
PS2_EMPL_PROFILE_HIST,EMPLOYEE_ID,edw_prd
PS2_FACTORS,ROW_NO,edw_prd
PS2_HTL_EARN_HRS_PRE,WEEK_DT|LOCATION_ID|STATE_CD|BUSINESS_TYPE,edw_prd
PS2_HTL_EARN_WAGE_PRE,WEEK_DT|LOCATION_ID|STORE_NBR|BUSINESS_TYPE,edw_prd
PS2_HTL_EARNED,EARN_DAY_DT|LOCATION_ID,edw_prd
PS2_HTL_EARNED_PRE,EARN_DAY_DT|LOCATION_ID,edw_prd
PS2_HTL_ETL_CONTROL,PS2_HTL_PROCESS_ID,edw_prd
PS2_HTL_FORECAST,FORECAST_DAY_DT|LOCATION_ID,edw_prd
PS2_HTL_FORECAST_PRE,FORECAST_DAY_DT|LOCATION_ID,edw_prd
PS2_HTL_FORECAST_SWLY_TOTAL_PRE,FORECAST_DAY_DT|DAY_DT|LOCATION_ID,edw_prd
PS2_HTL_FORECAST_TY_LY_TOTAL_PRE,FORECAST_DAY_DT|DAY_DT|LOCATION_ID,edw_prd
PS2_HTL_LIMITS,LIMIT_ID,edw_prd
PS2_HTL_OCCUPANCY_DATA_DEFAULT,DAY_DT,edw_prd
PS2_HTL_VARIABLES,STORE_NBR|DEFAULT_STORE_FLAG|PS2_HTL_VAR_REC_EFF_DT,edw_prd
PS2_HTL_WEIGHT,WEEK_NBR,edw_prd
PS2_LABOR_MATRIX,ROW_NO,edw_prd
PS2_LABOR_PLAN_WK_ADHOC,WEEK_DT|LOCATION_ID|VERSION|BUSINESS_AREA,edw_prd
